EKBRI	NNT
EKBRIM	NN
EKFIW	RB
EKFWWIT	JJ
EKW	NNP
EKWAIM	NN
EKWR	JJ
EL	IN
ELBWN	NN
ELBWNWT	NN
ELH	VB
ELI	IN
ELIAWP	NNP
ELIH	NN
ELIIH	NN
ELIIT	NNT
ELIITM	NN
ELIITW	NN
ELILH	NN
ELIT	NN
ELIWN	JJ
ELIWNH	JJ
ELIWNWT	NN
ELIWT	NN
ELIZH	NNP
ELIZIM	JJ
ELMIN	NN
ELT	NN
ELTH	VB
ELW	VB
ELWB	NN
ELWBI	NNT
ELWBIM	JJ
ELWIWT	NNT
ELWL	VB
ELWLH	VB
ELWLIM	VB
ELWLWT	VB
ELWMIM	JJ
ELWN	NN
ELWT	NN
ELWTW	NN
EM	IN
EMD	VB
EMDH	NN
EMDT	NNT
EMDTH	NN
EMDTW	NN
EMDW	VB
EMDWT	NN
EMI	NN
EMIAL	NNP
EMID	JJ
EMIDIM	VB
EMIDR	NNP
EMIDWT	NN
EMIDWTW	NN
EMIM	NN
EMIR	NNP
EMIT	NNP
EMITIW	NN
EMITW	NN
EMITWTIH	NN
EML	NNP
EMLH	NN
EMLT	NNT
EMLW	VB
EMLWT	NN
EMLWTIHN	NN
EMMIT	JJ
EMNW	NN
EMNWAL	NNP
EMQ	NNT
EMR	NNP
EMSI	NNP
EMW	NN
EMWD	NNT
EMWDI	NNT
EMWDIM	NN
EMWDW	NN
EMWQ	JJ
EMWQH	JJ
EMWQWT	JJ
EMWS	NNP
EMWSH	JJ
EMWSIM	JJ
EMWTH	NN
EMWTT	NNT
ENH	VB
ENIBH	NN
ENIFH	NN
ENII	NNT
ENIIN	NN
ENIINH	NN
ENIINI	NNT
ENIINIM	NN
ENIINIT	JJ
ENIN	NN
ENNIM	NN
ENP	NNT
ENPI	NNT
ENPIIM	JJ
ENPIM	NN
ENQ	NN
ENQI	JJ
ENT	NNP
ENTH	VB
ENWWH	NN
EPEWP	NN
EPIP	NNP
EPUI	IN
EQB	IN
EQBIM	NN
EQBWT	NN
EQBWTIHM	NN
EQIBA	NNP
EQILWB	NNP
EQIP	JJ
EQRIM	JJ
EQRW	VB
EQRWN	NNT
EQRWNI	JJ
EQRWNIT	JJ
EQRWNWT	NN
EQRWT	NNT
EQWBH	JJ
EQWBIM	JJ
EQWMH	NN
EQWRIM	NN
ER	VB
ERB	NN
ERBH	NN
ERBI	JJ
ERBII	NNT
ERBIIM	JJ
ERBIM	NN
ERBIT	JJ
ERBIWT	JJ
ERBWB	NNT
ERBWIWT	NN
ERBWT	NN
ERD	NNP
ERERW	VB
EREWR	NN
EREWRI	NN
EREWRIM	NN
ERF	NNT
ERI	NNT
ERIKH	NN
ERIKT	NNT
ERIM	NN
ERIMWT	NNT
ERK	NN
ERKAWT	NN
ERKH	VB
ERKIM	NN
ERKM	NN
ERKTI	VB
ERKW	VB
ERMWMIWT	NN
ERMWN	NNP
ERNWT	NN
ERPAT	NNP
ERWBH	NN
ERWC	NN
ERWK	VB
ERWKIM	VB
ERWKWT	VB
ERWMIM	JJ
ESISIT	JJ
ESQ	NN
ESQH	VB
ESQI	JJ
ESQIIM	JJ
ESQIM	NN
ESQIT	JJ
ESQIW	NN
ESQIWT	JJ
ESQN	NN
ESQNI	NNT
ESQT	NNT
ESQW	VB
ESQWT	NN
ESWQ	VB
ESWQH	JJ
ET	NN
ETH	RB
ETID	NN
ETIDH	NN
ETIDI	JJ
ETIDIIM	JJ
ETIDIM	VB
ETIDIT	JJ
ETIDM	NN
ETIDNW	NN
ETIDW	NN
ETIDWT	VB
ETIQ	JJ
ETIQH	JJ
ETIQIM	JJ
ETIQT	JJT
ETIQWT	NN
ETIR	JJT
ETIRH	NN
ETIRT	JJT
ETQ	NN
ETWDWT	NNT
ETWDWTIH	NN
ETWDWTIHN	NN
ETWIIN	NN
EUC	NNP
EUI	IN
EUM	NN
EUP	IN
EUR	NNP
EWBD	NN
EWBDH	NN
EWBDI	NNT
EWBDIH	NNP
EWBDIM	NN
EWBDIW	NN
EWBDT	VB
EWBDTIT	JJ
EWBDWT	NN
EWBI	NN
EWBIH	NN
EWBIW	NN
EWBR	VB
EWBRIM	VB
EWBRT	VB
EWBRW	NN
EWCB	VB
EWCMH	NN
EWCMT	NNT
EWCMTW	NN
EWCR	NN
EWD	RB
EWDD	VB
EWDP	NNT
EWDPIM	NN
EWFH	VB
EWFIM	VB
EWFR	NN
EWFRW	NN
EWIN	JJ
EWINT	JJ
EWINWT	NN
EWL	NNT
EWLBIM	JJ
EWLH	NN
EWLI	NNT
EWLIM	NN
EWLM	NN
EWLMH	NN
EWLMI	JJ
EWLMIM	NN
EWLMIT	JJ
EWLMM	NN
EWLMN	NN
EWLMNW	NN
EWLMW	NN
EWLMWT	NN
EWLWT	VB
EWMD	VB
EWMDIM	VB
EWMDT	VB
EWMDWT	VB
EWMQ	NNT
EWMQH	NN
EWMR	NN
EWMRI	NNP
EWMS	NN
EWNF	NN
EWNFI	NNT
EWNFIM	NN
EWNFIN	NN
EWNFM	NN
EWNFW	NN
EWNG	NN
EWNH	NN
EWNT	NNT
EWNWT	NN
EWPR	NNP
EWPRI	NNP
EWQBIM	VB
EWQBT	VB
EWQC	NN
EWR	NN
EWRK	NNT
EWRKI	NNT
EWRKIM	VB
EWRKT	NNT
EWRKW	NN
EWRP	NN
EWRPI	JJ
EWRQI	NNT
EWRR	VB
EWRRH	VB
EWRRIN	NN
EWRRNW	VB
EWRRW	VB
EWSQ	VB
EWSQIM	VB
EWSQT	VB
EWSQWT	VB
EWTMNI	JJ
EWTMNIT	JJ
EWTQIM	NN
EWTRIM	NN
EWUD	NN
EWWLWT	NN
EWZ	NNP
EWZBIM	VB
EWZI	NNP
EWZR	NNT
EWZRIM	NN
EWZRIW	NN
EWZRT	NNT
EWZRW	NN
EZ	JJ
EZB	VB
EZBH	VB
EZBW	VB
EZH	NNP
EZIBT	NNT
EZIBTM	NN
EZIBTW	NN
EZIM	JJ
EZIQRI	NNP
EZR	NN
EZRA	NNP
EZRH	NN
EZRIH	NNP
EZRN	NNP
EZRT	NNT
EZRTM	NN
EZRTN	NN
EZWTH	NN
F	REL
FAB	VB
FABH	VB
FABW	VB
FABWRH	NNP
FAIBH	NN
FAIPH	NN
FAIPWTIW	NN
FAJ	MOD
FAJI	NNP
FAL	VB
FALH	NN
FALNW	VB
FALT	NNT
FALTI	VB
FALW	VB
FALWT	NN
FALWTIH	NN
FALWTIHM	NN
FAN	NN
FANDRH	NNP
FANNWT	NN
FAPTNIT	JJ
FAPTNWT	NN
FAPTNWTW	NN
FAR	NN
FARIM	NN
FARIT	NNT
FARIWT	NN
FARLWJ	NNP
FAWL	NNP
FAWLH	JJ
FAWLI	NNP
FB	VB
FBBIT	NN
FBE	CD
FBEH	CD
FBEIM	CD
FBET	CDT
FBETIIM	MOD
FBEW	VB
FBEWT	NNT
FBH	VB
FBIEIT	JJ
FBIEWT	NNT
FBIJ	NN
FBIL	NN
FBIM	NN
FBIRH	NN
FBITH	NN
FBITT	NNT
FBITTM	NN
FBJ	NNT
FBRAWWI	NNP
FBRIH	NN
FBRIM	NN
FBT	NNP
FBTI	NNP
FBTW	VB
FBTWN	NN
FBTWT	NN
FBUK	NNP
FBUS	NN
FBW	VB
FBWE	NN
FBWEI	JJ
FBWEIIM	NN
FBWEIT	JJ
FBWEIWT	JJ
FBWEWN	NN
FBWEWT	NN
FBWIIM	NN
FBX	NN
FBXI	NNT
FBXIM	NN
FCP	NN
FD	NN
FDD	VB
FDH	NNT
FDIM	NN
FDR	NN
FDRH	NN
FDRT	NNT
FDRWT	NNT
FDWLT	NNT
FDWT	NNT
FEH	NN
FEMWM	NN
FEN	NN
FER	NN
FERH	NN
FERI	NNT
FERIIM	NNP
FERIM	NN
FERW	NN
FERWRIIH	NN
FERWT	NNT
FET	NNT
FETIIM	NN
FEWN	NN
FEWRM	NN
FEWT	NN
FF	CD
FFH	CD
FFI	NNP
FFIM	CD
FFINSQI	NNP
FFIT	JJ
FFT	CDT
FGB	NNP
FGIAWT	NN
FGRH	NN
FGRIR	NN
FGRIRWT	NNT
FGRT	NNT
FGRTI	JJ
FGRTIIM	JJ
FGRTIT	JJ
FGWIWT	JJ
FHH	VB
FHIIH	NN
FHWA	MOD
FHWT	NN
FI	NNP
FIA	NN
FIAH	NN
FIAM	NN
FIAN	NN
FIAW	NN
FIBA	NNP
FIBFH	VB
FIBWCIM	NN
FIBWFIM	NN
FIBX	VB
FIBXW	VB
FIDRH	VB
FIDWD	NNT
FIDWK	NN
FIDWR	NNT
FIDWRI	NNT
FIEI	JJ
FIEIT	JJ
FIEMWM	NN
FIER	NN
FIERN	NN
FIERTI	VB
FIEWL	NN
FIEWR	NN
FIEWRI	NNT
FIEWRIM	NN
FIFH	CD
FIFI	NNP
FIFIM	CD
FIGEWN	NN
FIGR	VB
FIGRH	VB
FIGRW	VB
FIGWR	NNT
FIIK	JJ
FIIKIM	JJ
FIIKT	JJ
FIIKWT	VB
FIINPLD	NNP
FIINR	NNP
FIIQH	NNP
FIIQSPIR	NNP
FIIX	NNP
FIJ	NN
FIJH	NN
FIJPWN	NN
FIJT	NNT
FIJTH	NN
FIJTI	JJ
FIJTIIM	JJ
FIJTIT	JJ
FIJWR	NN
FIJWT	NN
FIJWTIW	NN
FIKL	VB
FIKNE	VB
FIKTBTI	VB
FIKWN	NN
FIKWRIM	NN
FILFWM	RB
FILH	NNP
FILM	VB
FILMNW	VB
FILMW	VB
FILWB	NN
FILWJ	NN
FILX	VB
FIM	NNT
FIMF	VB
FIMFW	VB
FIMWF	NN
FIMWN	NNT
FINAH	NN
FINH	VB
FINI	NN
FINIIM	NN
FINIW	NN
FINNTI	VB
FINNW	VB
FINTH	VB
FINWI	NN
FINWII	NNT
FINWIIM	NN
FINWWH	NNP
FIPA	NNP
FIPC	VB
FIPR	VB
FIPRW	VB
FIPWC	NNT
FIPWCNIQ	NN
FIPWJ	NN
FIPWR	NNT
FIQAGW	NNP
FIQWL	NNT
FIQWLIM	NN
FIQWLIW	NN
FIQWM	NNT
FIQWMH	NN
FIQWMM	NN
FIQWP	NN
FIR	NN
FIRH	NN
FIRI	NNT
FIRIHM	NN
FIRIM	NN
FIRIT	JJ
FIRT	VB
FIRTW	NN
FIRWT	NN
FIRWTIM	NN
FIRWTIW	NN
FIRWTW	NN
FISTH	VB
FISWI	NNT
FITPW	VB
FITQ	VB
FITQW	VB
FITWP	NNT
FITWPH	NN
FITWQ	NN
FITWQH	NN
FIWR	NNT
FIWWIWN	NN
FIWWQ	NN
FIX	NN
FIXH	NN
FIXI	NNT
FIXQ	VB
FIXQH	VB
FIXQNW	VB
FIXQW	VB
FIXRR	VB
FIXTW	NN
FIXWT	NN
FIXWTIH	NN
FIXWTIW	NN
FIXZR	VB
FJG	NNP
FJIINBK	NNP
FJIPT	NNT
FJN	NN
FJPW	VB
FJRI	NNT
FJRIT	NNP
FJRN	NNP
FJRWT	NN
FJWIWT	NN
FJWJGARJ	NNP
FJWJGRJ	NNP
FJWXWT	RB
FJX	NN
FJXH	NN
FJXI	NNT
FJXIM	NN
FJXIT	JJ
FKBH	NN
FKBTI	JJ
FKBWT	NN
FKIR	NN
FKIRI	NNT
FKIRWT	NN
FKIX	JJ
FKIXIM	JJ
FKJR	NNP
FKLI	JJ
FKM	NNP
FKMW	NN
FKN	IN
FKNH	NN
FKNIM	NN
FKNW	NN
FKNWE	NN
FKNWT	NN
FKNWTIH	NN
FKR	NN
FKRM	NN
FKRW	NN
FKWNH	NN
FKWNT	NNT
FKWNTI	NN
FKWNWT	NN
FKX	VB
FKXTI	VB
FL	POS
FLA	RB
FLB	NN
FLBI	NNT
FLBIM	NN
FLBIW	NN
FLD	NN
FLFWL	NN
FLFWM	RB
FLFWT	NN
FLHI	NNT
FLIF	NN
FLIFI	JJ
FLIFIT	JJ
FLIH	NN
FLIJ	NN
FLIJH	NN
FLIJIM	NN
FLIJT	NNT
FLIJTM	NN
FLIJTNW	NN
FLILI	JJ
FLILIIM	JJ
FLILIT	JJ
FLILIWT	JJ
FLIX	NN
FLIXIM	NN
FLIXWT	NN
FLJ	NNT
FLJH	VB
FLJIM	NN
FLJT	JJ
FLJW	VB
FLJWN	NN
FLJWNW	NN
FLJWNWT	NN
FLL	VB
FLM	JJ
FLMH	NNP
FLMIM	JJ
FLMWT	NN
FLP	VB
FLWF	CD
FLWFH	CD
FLWFIM	CD
FLWFT	CDT
FLWM	NN
FLWMIT	NNP
FLWWT	NNT
FLWXWT	NN
FLX	VB
FLXH	VB
FLXW	VB
FM	RB
FMA	IN
FMAL	NN
FMALI	JJ
FMALIT	JJ
FMALN	NN
FMALNI	JJ
FMALNIIM	JJ
FMALNIM	NN
FMC	NN
FME	VB
FMETI	VB
FMEW	VB
FMEWN	NNP
FMEWNWB	NNP
FMF	NN
FMFTH	NN
FMFWN	NNP
FMFWNIM	NN
FMFWT	NN
FMH	NN
FMIIM	NN
FMIIMIWT	JJ
FMIKH	NN
FMIM	NN
FMINI	JJ
FMINIT	JJ
FMIR	NNP
FMIRH	NN
FMIRT	NNT
FMJ	VB
FMLT	NNT
FMLWTIHN	NN
FMM	NN
FMN	NN
FMRH	VB
FMRNI	JJ
FMRNIM	NN
FMRNIT	JJ
FMRNWT	NN
FMRW	VB
FMW	NN
FMWAL	NNP
FMWEWT	NN
FMWNH	CD
FMWNIM	CD
FMWNT	CDT
FMWRH	NN
FMWRT	NNT
FMWRWT	NNT
FMWT	NN
FMWTIHM	NN
FMX	RB
FMXH	NN
FMXT	NNT
FMXTM	NN
FMXWT	NN
FNA	VB
FNAH	NN
FNATM	NN
FNATW	NN
FNH	NN
FNI	CDT
FNIAWR	NNP
FNIH	JJ
FNIHM	PRP
FNIIDR	NNP
FNIIH	JJ
FNIIM	CD
FNIM	NN
FNINWT	NN
FNIT	RB
FNIWT	NN
FNT	NNT
FNTI	JJ
FNTIIM	NN
FNTIT	JJ
FNTW	NN
FNWA	JJ
FNWI	JJ
FNWN	JJ
FNWT	NNT
FNWTIH	NN
FNWTIW	NN
FPAIIR	NNP
FPE	NN
FPH	NN
FPI	NNP
FPIGL	NNP
FPIGLR	NNP
FPIKWT	NNT
FPILD	NNP
FPIRA	NNP
FPIWT	NN
FPJ	VB
FPL	NNT
FPLH	NN
FPNIM	NN
FPR	VB
FPREM	NNP
FPRINCQ	NNP
FPT	NNT
FPTIIM	NN
FPTM	NN
FPTW	NN
FPTWT	NNT
FPWI	JJ
FPWP	JJ
FPWT	NN
FPXH	NN
FPXT	NNT
FQ	NN
FQAF	NNP
FQAR	NNP
FQD	NN
FQDIM	NN
FQE	VB
FQI	NNT
FQIDH	NN
FQIDTW	NN
FQIM	NN
FQIT	NN
FQJ	NN
FQL	NN
FQLIM	NN
FQR	NN
FQRH	NNP
FQRIWT	JJ
FQRWQH	NNP
FQSPIR	NNP
FQWEH	VB
FQWL	VB
FQWP	NN
FQWPH	JJ
FQWPIM	JJ
FQWPWT	JJ
FR	NNT
FRBWB	NNT
FRDW	VB
FRFRAWT	NN
FRH	NNP
FRI	NNT
FRID	NNP
FRIDI	NNT
FRIDIM	NN
FRIJH	NN
FRIJWT	NN
FRIM	NN
FRIMPS	NN
FRIPWT	NN
FRIQT	NNT
FRIQWT	NNT
FRIR	NNP
FRIRIWT	JJ
FRIRNIM	NN
FRIRWT	NN
FRIRWTI	JJ
FRIRWTIT	JJ
FRIRWTIWT	NN
FRIWN	NN
FRJWJ	NN
FRP	NNP
FRPH	NN
FRPWT	NN
FRR	VB
FRRH	VB
FRWIH	VB
FRWIIM	VB
FRWN	NNP
FRWT	NNT
FSWEH	JJ
FTI	CDT
FTIHN	PRP
FTIIH	NN
FTIIM	CD
FTILIM	NN
FTIQH	NN
FTWLIM	VB
FUS	NNP
FUX	NN
FWAB	VB
FWABIM	VB
FWABT	JJ
FWAH	NN
FWAL	VB
FWALIM	VB
FWALT	VB
FWAP	VB
FWAPIM	VB
FWAPT	VB
FWAPWT	VB
FWB	RB
FWBH	JJT
FWBINIZM	NN
FWBL	NNP
FWBTIM	NN
FWBW	NN
FWD	NN
FWDD	NN
FWDR	VB
FWEL	NN
FWER	NN
FWERIM	NN
FWFIQ	NNP
FWFLT	NNT
FWFNH	NNP
FWHH	VB
FWHIM	VB
FWHM	NNP
FWHWT	VB
FWIIC	NNP
FWIICR	NNP
FWJIM	JJ
FWJP	JJ
FWJPIM	JJ
FWJR	NN
FWJRI	NNT
FWJRIM	NN
FWKN	VB
FWKNE	VB
FWKNT	VB
FWKNWT	VB
FWKX	VB
FWLI	NNT
FWLIIM	NN
FWLIWT	JJ
FWLJ	VB
FWLL	NN
FWLLIM	NN
FWLLT	VB
FWLMH	VB
FWLP	VB
FWLPIM	VB
FWLXIM	VB
FWLXN	NN
FWLXNM	NN
FWM	DT
FWME	VB
FWMEIM	VB
FWMN	NN
FWMR	NN
FWMRI	NNT
FWMRIM	VB
FWMRT	VB
FWMRWN	NNP
FWN	NNP
FWNA	VB
FWNAIM	VB
FWNH	JJ
FWNI	NN
FWNIM	JJ
FWNWT	JJ
FWPCW	VB
FWPJ	NN
FWPJI	NNT
FWPJIM	NN
FWPJT	NN
FWPK	VB
FWPKIN	NN
FWPN	NNP
FWPRH	VB
FWPRSL	NNP
FWQ	NN
FWQD	VB
FWQDIM	VB
FWQRWN	NNP
FWQXTN	NNP
FWR	NNP
FWRCQWP	NNP
FWRF	NNT
FWRFIM	NN
FWRFIW	NN
FWRH	NN
FWRR	VB
FWRRIM	VB
FWRRT	VB
FWRT	NNT
FWRWT	NNT
FWRWTIHM	NN
FWT	NN
FWTP	NN
FWTPIM	NN
FWTPT	NN
FWTPW	NN
FWTPWIWT	NN
FWTPWT	NN
FWTQ	VB
FWTQH	VB
FWWA	NN
FWWDI	JJ
FWWDIH	NNP
FWWDIM	NN
FWWH	JJ
FWWI	NNT
FWWIC	NNP
FWWIG	NNP
FWWIH	NN
FWWIICRI	JJ
FWWIICRIIM	JJ
FWWIM	JJ
FWWIWN	NNT
FWWQIM	NN
FWWRC	NNP
FWWRCMN	NNP
FWWRCQWP	NNP
FWWRDNADZH	NNP
FWWT	JJ
FWXJ	NNP
FWXR	NNT
FWXRI	NNT
FWXRR	VB
FWXRRW	VB
FWXX	VB
FWXXW	VB
FWXZRW	VB
FXCNWT	NN
FXIH	NN
FXIIH	NN
FXIQH	NN
FXIQT	NNT
FXITWT	NN
FXP	NNP
FXQ	NNP
FXQIM	NN
FXQN	NN
FXQNI	NNT
FXQNIH	NN
FXQNIM	NN
FXQNIT	NN
FXQNIW	NN
FXQNIWT	NN
FXR	NN
FXRWR	NNT
FXRWRM	NN
FXRWRW	NN
FXT	NN
FXUL	NNP
FXWQ	JJ
FXWQIM	JJ
FXWR	JJ
FXWRI	NNT
FXWRIM	NN
FXWXH	JJ
FZWRIM	VB
G	NNP
G.	NNP
GABDWLH	NNP
GAD	NNP
GAH	VB
GAJUJ	NNP
GALAJASRI	NNP
GALH	NN
GALI	NNP
GALJASRAI	NNP
GALWP	NNP
GAN	NN
GANAJH	NNP
GANDI	NNP
GAQ	NNP
GARDN	NNP
GARI	NNP
GASQWIN	NNP
GAWLH	NNP
GAWN	NNT
GAWWH	NN
GAWWRILWB	NNP
GAWWTM	NN
GB	NN
GBAI	NNP
GBBH	NN
GBEH	NN
GBET	NNT
GBETI	NNP
GBETIIM	NNP
GBEWLI	NNT
GBI	NNT
GBIE	NNT
GBIEI	NNT
GBIIH	NN
GBINH	NN
GBINWT	NN
GBLS	NNP
GBR	NN
GBRH	VB
GBRI	JJ
GBRIALH	NNP
GBRIALI	NNP
GBRIM	NN
GBRT	NN
GBT	NNP
GBW	NN
GBWH	JJ
GBWHH	JJ
GBWHI	JJT
GBWHIM	JJ
GBWHWT	JJ
GBWL	NN
GBWLIT	JJ
GBWLWT	NN
GBWLWTIH	NN
GBWRH	NN
GBWRWT	NN
GD	NNP
GDEWN	NNP
GDEWNIM	NN
GDH	NN
GDI	NNP
GDL	VB
GDLH	NN
GDLIM	NN
GDR	NN
GDRWT	NN
GDWD	NNT
GDWDIM	NN
GDWF	JJT
GDWFH	JJ
GDWL	JJ
GDWLH	JJ
GDWLIM	JJ
GDWLTH	NN
GDWLTW	NN
GDWLWT	JJ
GDWT	NNP
GEGWEIM	NN
GFFIM	NN
GFM	NNT
GFMIM	NN
GFRIM	NN
GFWMH	JJ
GG	NN
GGWT	NN
GI51	ZVL
GIA	NNP
GIAW	MOD
GIAWGRP	NN
GIAWLWG	JJ
GIBALIH	NNP
GIBE	NNP
GIBF	VB
GIBFH	VB
GIBRIL	NNP
GIBSWN	NNP
GIBWF	NNT
GIBWFN	NN
GIBWI	NN
GIBWR	NN
GIBWRH	NN
GIBWRI	NNT
GIBWRIM	NN
GIBWRIW	NN
GIBWRT	NNT
GIBWRW	NN
GIDI	NNP
GIDWL	NN
GIDWLIM	NN
GIDWLM	NN
GIDWP	NN
GIFH	NN
GIFT	NNT
GIFTM	NN
GIFTW	NN
GIFWT	NN
GIHAD	NN
GIHNWM	NN
GII	NNP
GII.	NNP
GIIMS	NNP
GIISNW	VB
GIISWT	NN
GIJAWT	NN
GIJRH	NN
GIL	NNT
GILAI	NNT
GILAIM	NN
GILH	VB
GILITI	VB
GILIWN	NNT
GILM	NN
GILMW	VB
GILRDI	NNP
GILW	VB
GILWI	NN
GILWII	NNT
GILWIIM	NN
GILWP	NN
GILWPIN	NN
GIM	NNP
GIMWR	NN
GINGIS	NNP
GINII	NNP
GINQWLWG	NNP
GINTH	VB
GINWI	NN
GINWNI	NNT
GIREWN	NN
GIRSAWT	NN
GIRWF	NNT
GIRWFIM	NN
GIRWFIN	NN
GIRWFM	NN
GIWRA	NNP
GIWS	NNT
GIWWN	NN
GIXWK	NN
GJAWT	NN
GJW	NN
GL	NN
GLADIW	NNP
GLAWQWMH	NN
GLAZGW	NNP
GLED	NNP
GLEDI	NNP
GLGWLIH	NN
GLGWLIM	NN
GLI	NNT
GLIDH	NN
GLIFH	NN
GLIL	NN
GLILI	NNP
GLIM	NN
GLIMH	NN
GLIMWT	NN
GLIQ	NNP
GLIWLIN	NNP
GLM	NN
GLRIWT	NN
GLRWN	NNP
GLWB	NNP
GLWBWS	NN
GLWIH	JJ
GLWIWT	JJ
GLWLH	NN
GLWMWT	VB
GLWNIM	NN
GLWSQA	NNP
GLWT	NN
GLZR	NNP
GM	MOD
GMCI	NNP
GMIFIM	JJ
GMII	NNP
GML	NN
GMLAIM	NN
GMLAWT	NN
GMLH	VB
GMR	NN
GMWL	NN
GMWRH	JJ
GN	NN
GNAQ	NNP
GNB	NN
GNBH	NNP
GNBW	VB
GNBWT	NN
GNFR	NNP
GNIM	NN
GNIN	NNP
GNQ	NNP
GNRAL	NN
GNRL	NN
GNRLI	NNP
GNT	NNT
GNWAH	NNP
GPN	NN
GPRI	NNP
GPRIS	NNP
GQIL	NNP
GQSWN	NNP
GRACIH	NNP
GRBR	NNP
GRBWZ	NNP
GREIN	NN
GREINIM	NN
GREINIWT	JJ
GREWN	NN
GRGRIM	NN
GRGWRI	NNT
GRI	NNP
GRIIJ	NNP
GRILH	NN
GRIM	VB
GRIMT	NNT
GRIN	NN
GRINFJIIN	NNP
GRIPIN	NNP
GRISH	NN
GRIST	NNT
GRM	VB
GRMH	VB
GRMNI	JJ
GRMNIH	NNP
GRMNIIM	JJ
GRMNIM	NN
GRMNISJ	NN
GRMNIT	NN
GRMNIWT	JJ
GRMW	VB
GRNDIWZIWT	JJ
GRP	VB
GRPIJI	NN
GRPWJQ	NN
GRR	VB
GRRW	VB
GRSAWT	NN
GRSH	NN
GRSI	NNP
GRST	NNT
GRSTH	NN
GRSTW	NN
GRSWT	NN
GRWE	JJ
GRWEH	JJ
GRWEIM	JJ
GRWF	NN
GRWFH	NN
GRWJSQI	JJ
GRWN	NNT
GRWNDMN	NNP
GRWS	NNP
GRWSBWRD	NNP
GRWSHDRN	NNP
GRWSLM	NNP
GRWSMN	NNP
GRWZINIM	NN
GRWZLM	NNP
GRZI	NNP
GRZN	NN
GSI	NNP
GSIQH	NNP
GSWT	NN
GW	NNP
GWAIF	NNP
GWAJMALH	NNP
GWB	NNP
GWBANI	NNP
GWBFH	VB
GWBH	NNT
GWBR	VB
GWBRIM	JJ
GWBRIN	NNP
GWBRT	VB
GWDF	NNT
GWDH	NNP
GWDL	NNT
GWDLH	NN
GWDLK	NN
GWDLN	NN
GWDW	NN
GWDWNWB	NNP
GWERT	VB
GWF	NNT
GWFIM	NN
GWG	NNP
GWIIM	NN
GWIS	NNP
GWJPRID	NNP
GWLD	NNP
GWLDFJIIN	NNP
GWLDFMIDJ	NNP
GWLDH	NNP
GWLDING	NNP
GWLDN	NNP
GWLFWT	VB
GWLI	NNP
GWLIANW	NNP
GWLIM	NN
GWLM	NN
GWLMI	JJ
GWLN	NNP
GWLP	NN
GWMEH	NNP
GWMHWR	NNP
GWMI	NN
GWMLIN	NN
GWMWLQH	NNP
GWN	NNP
GWNI	NNT
GWNIM	NN
GWNN	NNP
GWNS	NNP
GWNSWN	NNP
GWNZALS	NNP
GWP	NN
GWPI	NNT
GWPIM	NN
GWPM	NN
GWPNI	JJ
GWPNIT	JJ
GWPR	NNP
GWPRIT	NN
GWPTW	NN
GWPW	NN
GWR	NNP
GWRAL	NNP
GWRBCWB	NNP
GWRBI	NNP
GWRBIC	NNP
GWRDN	NNP
GWRDWN	NNP
GWRE	VB
GWRG	NNP
GWRIWN	NNP
GWRL	NN
GWRLH	NN
GWRLIWT	JJ
GWRLN	NN
GWRM	NN
GWRMI	NNT
GWRMIM	NN
GWRMT	VB
GWRN	NNP
GWRNAL	NNP
GWRRT	VB
GWRSIM	VB
GWRST	VB
GWRWDNH	NNP
GWSMN	NNP
GWSS	JJ
GWWE	VB
GWWEH	VB
GWWN	NN
GWWNIM	NN
GWZP	NNP
GZ	NN
GZBR	NN
GZBRWT	NNT
GZEIIM	JJ
GZEN	NN
GZENI	JJ
GZENIT	JJ
GZENWT	NN
GZIM	NN
GZIN	NNP
GZIRH	NN
GZIRWT	NNT
GZIZWLIN	NNP
GZR	NNT
GZRI	NNT
GZRIM	NN
GZRTH	NN
GZZT	NN
H	H
HACT	NNT
HADRT	NNT
HADRTW	NN
HAFIM	VB
HAFIMH	VB
HAFIMW	VB
HAFMH	NN
HAFMWT	NN
HAFMWTIW	NN
HAGR	NNP
HAJH	NN
HAL	NNP
HALH	NNP
HAM	HAM
HAMBWRG	NNP
HAMIN	VB
HAMINW	VB
HANA	NNP
HANS	NNP
HAPJ	NNP
HARD	NNP
HARH	NN
HARIKH	VB
HARJS	NNP
HARKH	NN
HARWWARD	NNP
HARWWI	NNP
HARXH	NN
HAW	NNP
HAWJWN	NNP
HAWWRD	NNP
HBANW	VB
HBDL	NN
HBDLI	NNT
HBDN	NNP
HBEWT	NNT
HBEWTIHN	NN
HBHIR	VB
HBHIRH	VB
HBHIRW	VB
HBIA	VB
HBIAH	VB
HBIAW	VB
HBIE	VB
HBIEH	VB
HBIEW	VB
HBIJ	VB
HBIN	VB
HBINH	VB
HBINW	VB
HBIS	VB
HBISH	VB
HBITH	RB
HBJIX	VB
HBJIXH	VB
HBJIXW	VB
HBJXH	NN
HBJXT	VB
HBJXTW	NN
HBJXWTIW	NN
HBLIE	VB
HBLIH	NN
HBLIJ	VB
HBLJT	NNT
HBNH	NN
HBNIIH	NN
HBNT	NNT
HBNTI	VB
HBQEH	NN
HBQIE	VB
HBQIEH	VB
HBRAH	NN
HBRAT	NNT
HBRIQ	VB
HBRPLD	NNP
HBRWT	NN
HBRXT	NNT
HBWQR	RB
HBXIN	VB
HBXINH	VB
HBXINW	VB
HBXNH	NN
HBXNWT	NN
